delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_num,expected_time_hours_num,zero_hour_flag,is_delayed_flag,delayed_original_binary,computed_delayed
7031.0,ecom express,cosmetics,ev bike,two day,west,cold,230.8,45.95,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,1291.85,6.0,16,0,0,0,0
7032.0,xpressbees,clothing,truck,express,north,cold,265.2,20.04,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000007,no,delivered,5,1436.12,5.0,7,0,0,0,0
7033.0,ecom express,cosmetics,van,same day,east,stormy,152.3,17.86,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,915.08,8.0,8,0,1,1,0
7034.0,shadowfax,electronics,ev van,same day,south,cold,115.9,32.27,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,776.31,5.0,8,0,0,0,0
7035.0,amazon logistics,fragile items,truck,two day,south,stormy,3.6,11.98,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,95.6674,7.0,16,0,0,0,0
7036.0,blue dart,cosmetics,ev bike,standard,south,cold,219.0,30.28,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1185.84,7.0,24,0,0,0,0
7037.0,delhivery,cosmetics,truck,two day,east,cold,288.7,39.19,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,1561.07,10.0,16,0,0,0,0
7038.0,fedex,cosmetics,ev van,same day,east,cold,72.2,36.73,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,571.19,2.0,8,0,0,0,0
7039.0,amazon logistics,groceries,van,two day,south,hot,280.9,24.68,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,1478.54,5.0,16,0,0,0,0
7040.0,xpressbees,automobile parts,scooter,express,south,cold,294.3,18.18,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,3,1576.04,6.0,7,0,0,0,0
7041.0,fedex,cosmetics,scooter,standard,east,cold,199.1,29.55,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,1084.15,6.0,24,0,0,0,0
7042.0,fedex,clothing,ev van,standard,central,foggy,191.4,37.88,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1070.64,5.0,24,0,0,0,0
7043.0,shadowfax,automobile parts,ev bike,express,west,rainy,252.2,14.04,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,2,1353.12,12.0,7,0,1,1,1
7044.0,amazon logistics,cosmetics,scooter,same day,north,stormy,292.1,6.83,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1580.99,11.0,8,0,1,1,1
7045.0,amazon logistics,documents,van,express,north,foggy,187.6,32.74,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,3,1086.22,8.0,5,0,1,1,1
7046.0,delhivery,automobile parts,bike,express,west,clear,7.7,8.55,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,2,114.15,2.0,2,0,1,1,0
7047.0,shadowfax,documents,ev van,two day,east,rainy,228.3,18.53,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,4,1197.09,12.0,16,0,0,0,0
7048.0,dhl,pharmacy,van,same day,east,cold,90.4,10.3,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,582.9,3.0,8,0,0,0,0
7049.0,amazon logistics,cosmetics,van,same day,south,cold,153.3,22.98,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,935.44,6.0,8,0,0,0,0
7050.0,fedex,automobile parts,scooter,same day,east,clear,187.5,30.55,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1129.15,7.0,8,0,0,0,0
7051.0,ecom express,pharmacy,bike,two day,east,hot,111.5,22.14,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,623.92,2.0,16,0,0,0,0
7052.0,dhl,automobile parts,ev bike,standard,west,hot,36.5,6.82,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,202.96,3.0,24,0,0,0,0
7053.0,xpressbees,documents,scooter,two day,central,hot,163.1,2.93,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,824.29,4.0,16,0,0,0,0
7054.0,delhivery,fragile items,bike,two day,central,rainy,143.6,13.19,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,3,757.57,9.0,16,0,0,0,0
7055.0,ecom express,documents,ev van,express,central,hot,293.0,10.52,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,1546.56,8.0,7,0,1,1,1
7056.0,blue dart,automobile parts,truck,express,west,stormy,24.5,37.69,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,failed,1,285.57,5.0,2,0,0,1,1
7057.0,dhl,cosmetics,bike,standard,west,rainy,260.7,14.45,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,4,1346.85,12.0,24,0,0,0,0
7058.0,amazon logistics,pharmacy,scooter,same day,south,hot,148.8,18.1,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,898.3,8.0,8,0,0,1,0
7059.0,ecom express,electronics,truck,express,central,cold,63.9,19.83,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,3,428.99,3.0,3,0,1,1,0
7060.0,fedex,furniture,scooter,express,south,stormy,89.1,35.18,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000003,yes,delayed,2,601.04,8.0,3,0,1,1,1
7061.0,fedex,clothing,ev van,same day,north,clear,3.6,24.55,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,191.65,2.0,8,0,0,0,0
7062.0,delhivery,automobile parts,ev van,standard,central,cold,162.9,10.16,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,844.98,7.0,24,0,0,0,0
7063.0,ecom express,groceries,ev van,standard,east,clear,277.1,9.07,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,3,1412.71,8.0,24,0,0,0,0
7064.0,delhivery,fragile items,truck,two day,east,rainy,225.8,15.76,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,1176.28,11.0,16,0,0,0,0
7065.0,delhivery,automobile parts,ev van,standard,west,rainy,87.9,21.59,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,504.27,7.0,24,0,0,0,0
7066.0,fedex,electronics,scooter,two day,west,stormy,106.8,18.35,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,589.05,7.0,16,0,0,0,0
7067.0,delhivery,cosmetics,truck,same day,north,rainy,89.8,29.44,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,637.32,7.0,8,0,0,0,0
7068.0,blue dart,documents,ev bike,express,south,cold,38.7,35.99,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,351.47,1.0,2,0,0,0,0
7069.0,shadowfax,electronics,truck,same day,west,rainy,48.4,37.58,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,454.74,5.0,8,0,0,0,0
7070.0,xpressbees,documents,ev van,express,west,stormy,215.2,19.95,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1185.85,9.0,6,0,1,1,1
7071.0,ekart,furniture,bike,express,west,clear,175.2,23.04,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,no,delivered,3,995.12,5.0,5,0,0,0,0
7072.0,amazon logistics,fragile items,van,same day,east,stormy,87.2,47.64,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,678.92,5.0,8,0,0,0,0
7073.0,shadowfax,cosmetics,ev bike,two day,south,rainy,79.6,31.1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,491.3,7.0,16,0,0,0,0
7074.0,ekart,documents,scooter,standard,east,foggy,217.5,30.19,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,1178.07,9.0,24,0,0,0,0
7075.0,xpressbees,documents,van,same day,north,stormy,29.5,29.07,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,334.71,5.0,8,0,0,0,0
7076.0,shadowfax,documents,ev van,two day,central,hot,65.8,2.87,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,337.61,1.0,16,0,0,0,0
7077.0,amazon logistics,cosmetics,truck,standard,north,hot,106.5,5.25,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,548.25,2.0,24,0,0,0,0
7078.0,blue dart,furniture,van,standard,east,foggy,262.7,13.95,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1355.35,9.0,24,0,0,0,0
7079.0,ekart,electronics,van,same day,west,foggy,245.6,41.7,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,2,1453.1,12.0,8,0,1,1,1
7080.0,ekart,electronics,scooter,standard,south,rainy,25.7,23.1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,197.8,2.0,24,0,0,0,0
7081.0,dhl,electronics,ev bike,two day,central,cold,167.2,33.77,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,937.31,7.0,16,0,0,0,0
7082.0,amazon logistics,automobile parts,bike,standard,east,clear,251.1,8.76,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1281.78,8.0,24,0,0,0,0
7083.0,xpressbees,furniture,scooter,same day,north,clear,163.9,24.54,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,993.12,7.0,8,0,0,0,0
7084.0,fedex,furniture,bike,express,north,foggy,139.3,40.89,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,failed,1,869.17,8.0,4,0,0,1,1
7085.0,fedex,cosmetics,ev bike,two day,south,foggy,267.8,48.24,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,1483.72,11.0,16,0,0,0,0
7086.0,amazon logistics,clothing,ev van,two day,south,rainy,220.5,2.01,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,1108.53,9.0,16,0,0,0,0
7087.0,fedex,electronics,bike,two day,north,foggy,153.2,17.07,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,817.21,8.0,16,0,0,0,0
7088.0,ekart,documents,ev van,same day,west,cold,53.5,15.58,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,414.24,1.0,8,0,0,0,0
7089.0,blue dart,clothing,ev van,standard,east,rainy,54.2,21.6,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,335.8,5.0,24,0,0,0,0
7090.0,ekart,fragile items,truck,standard,north,stormy,71.8,37.98,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,472.94,6.0,24,0,0,0,0
7091.0,shadowfax,fragile items,bike,express,central,hot,176.3,2.83,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,yes,delayed,2,939.99,5.0,5,0,1,1,0
7092.0,fedex,pharmacy,ev bike,standard,east,cold,164.6,46.68,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,963.04,8.0,24,0,0,0,0
7093.0,dhl,automobile parts,truck,two day,east,cold,190.3,42.74,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1079.72,7.0,16,0,0,0,0
7094.0,fedex,furniture,ev bike,express,east,hot,60.0,3.8,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,2,361.4,3.0,3,0,1,1,0
7095.0,ecom express,documents,scooter,express,central,hot,156.1,16.98,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,3,881.44,4.0,5,0,0,0,0
7096.0,ecom express,documents,truck,same day,south,cold,183.5,25.47,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1093.91,7.0,8,0,0,0,0
7097.0,blue dart,clothing,ev van,same day,north,hot,257.4,28.69,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1473.07,7.0,8,0,0,0,0
7098.0,blue dart,automobile parts,ev bike,same day,south,clear,83.4,32.13,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,613.39,3.0,8,0,0,0,0
7099.0,ekart,pharmacy,truck,same day,west,foggy,84.2,25.25,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,596.75,4.0,8,0,0,0,0
7100.0,amazon logistics,cosmetics,ev van,standard,west,hot,297.1,39.89,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,1608.67,11.0,24,0,0,0,0
7101.0,fedex,documents,van,express,south,cold,19.6,47.14,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,289.42,1.0,2,0,0,0,0
7102.0,amazon logistics,cosmetics,scooter,two day,central,clear,147.0,20.1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,795.3,2.0,16,0,0,0,0
7103.0,shadowfax,documents,ev van,same day,west,cold,278.6,28.61,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1578.83,8.0,8,0,1,1,0
7104.0,fedex,furniture,bike,same day,south,clear,165.3,43.34,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,1056.52,4.0,8,0,0,0,0
7105.0,ekart,pharmacy,truck,two day,central,rainy,174.5,39.6,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,991.3,10.0,16,0,0,0,0
7106.0,dhl,automobile parts,ev bike,two day,south,clear,81.2,13.17,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,445.51,3.0,16,0,0,0,0
7107.0,blue dart,pharmacy,ev bike,standard,north,stormy,220.6,1.93,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,5,1108.79,13.0,24,0,0,0,0
7108.0,fedex,cosmetics,ev bike,same day,central,stormy,288.6,31.33,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000008,yes,delayed,2,1632.7206,17.0,8,0,1,1,1
7109.0,ekart,pharmacy,van,two day,east,cold,140.2,20.71,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,763.13,4.0,16,0,0,0,0
7110.0,ekart,groceries,scooter,express,central,stormy,259.8,1.24,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,failed,1,1352.72,11.0,7,0,0,1,1
7111.0,delhivery,automobile parts,bike,standard,central,clear,11.4,0.89,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,95.6674,1.0,24,0,0,0,0
7112.0,amazon logistics,automobile parts,scooter,standard,central,rainy,252.6,45.41,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1399.23,7.0,24,0,0,0,0
7113.0,ecom express,documents,ev van,same day,west,foggy,287.4,4.73,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,failed,1,1551.19,13.0,8,0,0,1,1
7114.0,fedex,automobile parts,ev bike,two day,north,cold,255.2,40.94,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1398.82,6.0,16,0,0,0,0
7115.0,fedex,furniture,van,same day,east,hot,27.2,37.07,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,3,347.21,1.0,8,0,0,0,0
7116.0,ecom express,cosmetics,van,standard,central,cold,191.3,28.32,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,1041.46,5.0,24,0,0,0,0
7117.0,fedex,furniture,van,express,west,hot,23.3,40.0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,3,286.5,2.0,2,0,1,1,0
7118.0,shadowfax,cosmetics,ev van,express,central,hot,21.3,30.92,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,3,249.26,2.0,2,0,0,0,0
7119.0,dhl,fragile items,van,two day,west,foggy,24.1,26.35,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,199.55,6.0,16,0,0,0,0
7120.0,fedex,groceries,ev van,same day,south,stormy,43.7,3.12,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,327.86,8.0,8,0,1,1,0
7121.0,fedex,cosmetics,bike,standard,west,hot,161.3,7.5,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,829.0,5.0,24,0,0,0,0
7122.0,xpressbees,furniture,van,same day,west,stormy,224.2,35.31,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,2,1326.93,14.0,8,0,1,1,1
7123.0,shadowfax,fragile items,truck,same day,east,foggy,49.7,34.5,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,452.0,4.0,8,0,0,0,0
7124.0,fedex,clothing,ev bike,same day,north,foggy,3.6,34.24,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,217.72,3.0,8,0,0,0,0
7125.0,delhivery,cosmetics,bike,express,north,cold,128.5,34.41,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,no,delivered,4,795.73,4.0,4,0,0,0,0
7126.0,ecom express,pharmacy,truck,same day,east,foggy,128.2,28.1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,825.3,7.0,8,0,0,0,0
7127.0,amazon logistics,furniture,ev van,express,south,foggy,132.0,35.34,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,3,816.02,5.0,4,0,1,1,1
7128.0,blue dart,groceries,bike,standard,west,clear,167.6,23.54,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,908.62,4.0,24,0,0,0,0
7129.0,ekart,cosmetics,scooter,two day,south,stormy,291.5,20.56,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000016,no,delivered,5,1519.18,15.0,16,0,0,0,0
7130.0,ecom express,groceries,van,same day,north,cold,85.5,2.0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,533.5,3.0,8,0,0,0,0
7131.0,ekart,electronics,scooter,same day,north,hot,171.5,38.04,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1071.62,7.0,8,0,0,0,0
7132.0,amazon logistics,automobile parts,van,two day,central,stormy,253.1,18.69,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,5,1321.57,11.0,16,0,0,0,0
7133.0,amazon logistics,furniture,ev van,same day,north,foggy,131.1,44.8,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,no,delivered,3,889.9,8.0,8,0,0,0,0
7134.0,amazon logistics,clothing,ev van,standard,central,foggy,5.5,16.92,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,95.6674,2.0,24,0,0,0,0
7135.0,delhivery,documents,truck,two day,east,foggy,106.2,25.42,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,607.26,7.0,16,0,0,0,0
7136.0,fedex,fragile items,ev van,standard,central,rainy,211.4,41.04,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1180.12,7.0,24,0,0,0,0
7137.0,shadowfax,documents,ev bike,same day,central,hot,56.8,46.41,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,523.23,4.0,8,0,0,0,0
7138.0,amazon logistics,documents,bike,two day,north,foggy,200.3,41.78,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,1126.84,4.0,16,0,0,0,0
7139.0,ekart,furniture,van,express,east,hot,16.6,39.82,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,252.46,1.0,2,0,0,0,0
7140.0,ekart,electronics,ev van,express,west,rainy,201.7,12.14,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,delayed,3,1094.92,11.0,6,0,1,1,1
7141.0,blue dart,pharmacy,van,two day,west,clear,150.5,3.15,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,761.95,3.0,16,0,0,0,0
7142.0,xpressbees,electronics,truck,express,central,hot,211.1,16.74,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000006,yes,delayed,3,1155.72,8.0,6,0,1,1,1
7143.0,ecom express,fragile items,van,two day,north,clear,9.3,10.52,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000016,no,delivered,5,95.6674,,16,1,0,0,0
7144.0,blue dart,groceries,bike,express,north,hot,285.7,41.43,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,2,1602.79,12.0,7,0,1,1,1
7145.0,ekart,clothing,truck,standard,central,rainy,174.5,48.6,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,1018.3,7.0,24,0,0,0,0
7146.0,ekart,furniture,van,same day,west,hot,200.9,3.81,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1115.93,9.0,8,0,1,1,1
7147.0,ecom express,clothing,ev bike,express,central,hot,244.8,35.48,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1380.44,9.0,6,0,1,1,1
7148.0,fedex,documents,ev van,same day,south,hot,15.7,35.87,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,286.11,2.0,8,0,0,0,0
7149.0,ekart,clothing,bike,express,north,foggy,48.8,3.57,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,3,304.71,4.0,2,0,1,1,1
7150.0,ekart,cosmetics,van,two day,west,cold,48.2,37.18,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,352.54,3.0,16,0,0,0,0
7151.0,shadowfax,automobile parts,van,express,west,foggy,48.1,49.21,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,5,438.13,2.0,2,0,0,0,0
7152.0,dhl,furniture,ev bike,express,west,rainy,27.1,12.25,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,2,222.25,4.0,2,0,1,1,1
7153.0,blue dart,electronics,van,same day,north,stormy,276.1,22.1,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,failed,2,1546.8,14.0,8,0,0,1,1
7154.0,amazon logistics,electronics,truck,express,central,stormy,105.2,14.95,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,yes,delayed,3,620.85,9.0,4,0,1,1,1
7155.0,dhl,fragile items,ev van,express,south,clear,35.0,36.97,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,335.91,1.0,2,0,0,0,0
7156.0,ekart,groceries,truck,same day,east,stormy,214.0,34.56,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1273.68,9.0,8,0,1,1,1
7157.0,xpressbees,documents,bike,express,north,clear,110.6,23.99,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,4,674.97,2.0,4,0,0,0,0
7158.0,xpressbees,electronics,van,express,west,cold,62.5,19.06,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,4,419.68,3.0,3,0,0,0,0
7159.0,blue dart,pharmacy,ev van,express,central,clear,278.7,40.58,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,delayed,2,1565.24,7.0,7,0,1,1,0
7160.0,delhivery,electronics,van,same day,north,foggy,254.4,5.3,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1387.9,9.0,8,0,1,1,1
7161.0,delhivery,automobile parts,ev van,express,north,foggy,178.0,45.23,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,2,1075.69,8.0,5,0,1,1,1
7162.0,xpressbees,clothing,ev van,same day,west,rainy,149.8,20.84,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,911.52,9.0,8,0,1,1,1
7163.0,shadowfax,electronics,scooter,standard,east,foggy,31.6,28.7,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,244.1,1.0,24,0,0,0,0
